Age,Workclass,Education,Marital_Status,Occupation,Relationship,Hours_Per_Week,Sex,Race,Place_Of_Birth,interview_score,cv_assessment_score,prior_hiring_decision
40.0,1.0,21.0,3.0,5610.0,12.0,35.0,2.0,6.0,209.0,6.41,7.34,1
28.0,6.0,16.0,3.0,2865.0,0.0,4.0,1.0,1.0,303.0,7.0,5.79,0
51.0,1.0,22.0,1.0,850.0,0.0,47.0,1.0,1.0,39.0,4.58,7.68,0
22.0,1.0,19.0,5.0,4760.0,2.0,32.0,1.0,1.0,25.0,8.38,6.05,1
73.0,6.0,15.0,1.0,4251.0,1.0,40.0,1.0,6.0,215.0,4.83,4.12,0
61.0,1.0,19.0,5.0,4720.0,0.0,40.0,2.0,1.0,6.0,5.58,3.8,0
30.0,4.0,19.0,5.0,9620.0,16.0,36.0,1.0,2.0,6.0,4.41,7.04,0
22.0,1.0,19.0,5.0,9620.0,2.0,40.0,1.0,1.0,6.0,7.34,7.02,1
63.0,6.0,7.0,1.0,4251.0,0.0,32.0,1.0,1.0,129.0,4.21,2.68,0
47.0,1.0,16.0,5.0,2145.0,0.0,36.0,2.0,3.0,6.0,4.66,4.57,0
62.0,1.0,1.0,1.0,4840.0,0.0,40.0,1.0,6.0,207.0,2.36,2.0,0
57.0,2.0,16.0,3.0,8610.0,12.0,40.0,1.0,1.0,6.0,4.63,5.66,0
57.0,3.0,16.0,4.0,5350.0,0.0,40.0,2.0,2.0,47.0,6.35,5.83,1
43.0,1.0,21.0,1.0,137.0,1.0,60.0,2.0,1.0,36.0,6.88,4.87,0
62.0,1.0,24.0,3.0,2205.0,13.0,24.0,1.0,1.0,12.0,7.35,8.52,1
49.0,6.0,17.0,5.0,9142.0,6.0,40.0,1.0,9.0,6.0,5.09,4.7,0
32.0,1.0,6.0,5.0,4251.0,13.0,40.0,1.0,8.0,312.0,4.57,4.9,0
37.0,1.0,16.0,1.0,4251.0,1.0,40.0,1.0,1.0,303.0,6.13,3.64,0
38.0,6.0,22.0,1.0,2850.0,0.0,30.0,2.0,1.0,8.0,8.17,7.47,1
46.0,1.0,18.0,4.0,5240.0,0.0,40.0,2.0,8.0,303.0,6.36,5.38,0
45.0,1.0,19.0,1.0,5110.0,0.0,40.0,2.0,1.0,303.0,8.03,6.16,1
41.0,1.0,19.0,1.0,3500.0,1.0,40.0,2.0,1.0,6.0,6.05,6.62,0
45.0,6.0,14.0,1.0,4251.0,0.0,30.0,1.0,8.0,303.0,7.47,6.19,1
41.0,2.0,22.0,5.0,2050.0,2.0,40.0,2.0,6.0,6.0,5.99,4.58,0
49.0,3.0,22.0,5.0,2310.0,0.0,55.0,2.0,1.0,6.0,7.36,7.63,1
41.0,1.0,23.0,5.0,3323.0,13.0,42.0,1.0,1.0,19.0,5.81,5.93,0
60.0,1.0,21.0,1.0,9350.0,0.0,40.0,1.0,6.0,233.0,6.42,6.13,1
48.0,6.0,16.0,1.0,205.0,0.0,40.0,1.0,1.0,303.0,6.95,4.78,0
25.0,1.0,20.0,5.0,2350.0,17.0,25.0,1.0,1.0,6.0,7.53,6.94,1
41.0,1.0,22.0,1.0,1021.0,1.0,50.0,2.0,6.0,6.0,3.96,7.02,0
35.0,5.0,16.0,5.0,5550.0,10.0,40.0,2.0,2.0,6.0,4.41,7.11,1
54.0,1.0,17.0,1.0,4220.0,0.0,8.0,2.0,1.0,6.0,4.52,3.26,0
65.0,5.0,23.0,1.0,2100.0,0.0,45.0,1.0,1.0,6.0,6.61,6.86,1
64.0,7.0,20.0,1.0,4700.0,1.0,30.0,2.0,1.0,6.0,8.41,6.97,1
39.0,4.0,23.0,1.0,2320.0,0.0,38.0,2.0,1.0,6.0,7.52,4.28,1
25.0,1.0,19.0,5.0,8140.0,0.0,40.0,1.0,1.0,6.0,6.44,4.51,1
18.0,1.0,14.0,5.0,5610.0,3.0,40.0,1.0,3.0,5.0,5.72,4.85,0
41.0,1.0,16.0,1.0,6765.0,1.0,40.0,1.0,8.0,6.0,4.12,6.67,0
32.0,1.0,20.0,5.0,1360.0,0.0,40.0,1.0,6.0,6.0,4.5,5.88,0
40.0,1.0,21.0,1.0,4710.0,1.0,40.0,1.0,6.0,215.0,6.21,7.12,1
27.0,6.0,20.0,1.0,51.0,0.0,10.0,2.0,1.0,20.0,6.95,6.73,0
27.0,1.0,16.0,5.0,3645.0,0.0,40.0,2.0,8.0,6.0,2.94,5.89,0
68.0,1.0,21.0,1.0,10.0,0.0,40.0,1.0,6.0,240.0,4.97,6.6,0
19.0,1.0,14.0,5.0,7260.0,3.0,15.0,1.0,9.0,6.0,3.59,4.96,0
51.0,1.0,19.0,3.0,3640.0,12.0,36.0,1.0,8.0,303.0,7.28,7.02,1
21.0,1.0,16.0,5.0,9620.0,2.0,26.0,1.0,1.0,6.0,5.89,6.05,1
51.0,1.0,17.0,1.0,9130.0,0.0,55.0,2.0,1.0,6.0,4.96,3.58,0
37.0,1.0,18.0,1.0,3500.0,1.0,40.0,1.0,8.0,6.0,7.31,6.71,1
30.0,1.0,19.0,1.0,4720.0,1.0,32.0,2.0,2.0,26.0,5.43,6.02,0
34.0,1.0,20.0,1.0,4030.0,0.0,35.0,1.0,1.0,12.0,7.84,5.87,1
33.0,2.0,21.0,1.0,726.0,0.0,30.0,1.0,1.0,56.0,6.1,4.81,0
46.0,1.0,11.0,1.0,4521.0,1.0,15.0,2.0,6.0,247.0,4.58,5.13,0
46.0,1.0,19.0,1.0,4530.0,1.0,40.0,1.0,2.0,6.0,6.64,8.37,1
42.0,1.0,22.0,1.0,7700.0,0.0,40.0,1.0,1.0,110.0,6.69,5.63,0
64.0,1.0,21.0,1.0,1530.0,0.0,40.0,1.0,6.0,233.0,4.58,7.49,1
55.0,6.0,16.0,1.0,6240.0,2.0,40.0,1.0,8.0,6.0,6.75,5.56,0
48.0,4.0,21.0,1.0,5740.0,0.0,42.0,2.0,6.0,207.0,6.39,5.97,1
59.0,1.0,21.0,1.0,4850.0,0.0,20.0,2.0,1.0,4.0,8.51,6.09,1
42.0,1.0,16.0,5.0,4710.0,2.0,40.0,1.0,1.0,6.0,3.63,4.6,0
30.0,1.0,24.0,1.0,2310.0,0.0,45.0,1.0,1.0,26.0,7.47,7.38,1
62.0,1.0,16.0,1.0,8610.0,1.0,20.0,1.0,1.0,6.0,8.0,5.61,1
39.0,1.0,21.0,3.0,800.0,0.0,40.0,1.0,6.0,217.0,5.6,6.78,1
30.0,1.0,21.0,5.0,1530.0,0.0,40.0,2.0,1.0,212.0,5.94,6.92,1
59.0,7.0,23.0,5.0,3090.0,0.0,80.0,1.0,1.0,27.0,8.75,4.16,1
21.0,3.0,16.0,5.0,7350.0,2.0,30.0,2.0,6.0,6.0,4.92,7.49,1
42.0,1.0,24.0,1.0,8640.0,0.0,60.0,2.0,6.0,240.0,7.83,7.03,1
44.0,3.0,20.0,1.0,5521.0,0.0,40.0,2.0,1.0,6.0,6.28,7.12,1
24.0,1.0,15.0,5.0,5240.0,12.0,25.0,1.0,8.0,303.0,6.66,6.31,0
22.0,1.0,19.0,5.0,3930.0,0.0,40.0,1.0,8.0,6.0,6.99,6.37,0
35.0,1.0,16.0,1.0,9645.0,2.0,40.0,1.0,1.0,6.0,7.13,7.17,1
62.0,1.0,21.0,1.0,4940.0,0.0,40.0,2.0,1.0,51.0,6.79,4.94,1
23.0,1.0,19.0,5.0,5240.0,2.0,40.0,2.0,8.0,6.0,5.14,4.9,0
48.0,6.0,19.0,1.0,630.0,1.0,30.0,1.0,1.0,19.0,4.97,5.24,0
22.0,1.0,16.0,5.0,6260.0,17.0,20.0,1.0,1.0,13.0,6.29,5.87,0
27.0,1.0,20.0,5.0,4110.0,0.0,40.0,2.0,8.0,6.0,4.86,4.23,0
64.0,1.0,19.0,1.0,4800.0,1.0,6.0,2.0,6.0,215.0,6.65,4.94,1
40.0,3.0,22.0,1.0,2310.0,0.0,45.0,2.0,1.0,6.0,4.73,6.25,0
26.0,3.0,20.0,5.0,3602.0,7.0,25.0,1.0,6.0,6.0,6.17,7.5,0
24.0,1.0,21.0,1.0,5300.0,17.0,32.0,2.0,6.0,233.0,6.09,7.71,0
45.0,2.0,16.0,1.0,2360.0,1.0,36.0,2.0,8.0,313.0,3.51,3.92,0
47.0,1.0,21.0,5.0,630.0,0.0,50.0,1.0,6.0,233.0,5.27,5.18,0
31.0,3.0,19.0,1.0,3500.0,1.0,40.0,2.0,6.0,6.0,4.45,5.79,1
46.0,7.0,18.0,1.0,10.0,0.0,40.0,1.0,1.0,6.0,6.18,6.12,0
62.0,1.0,18.0,2.0,5740.0,0.0,30.0,2.0,1.0,42.0,6.19,4.21,0
41.0,1.0,21.0,1.0,5810.0,2.0,50.0,1.0,6.0,247.0,5.1,6.96,0
33.0,1.0,16.0,5.0,6260.0,2.0,20.0,1.0,2.0,6.0,4.46,5.03,0
64.0,3.0,6.0,1.0,4600.0,0.0,45.0,2.0,8.0,303.0,4.38,4.76,0
37.0,6.0,16.0,1.0,4230.0,1.0,40.0,2.0,1.0,303.0,6.56,6.21,0
56.0,4.0,24.0,1.0,2205.0,8.0,40.0,2.0,1.0,51.0,8.07,5.28,1
32.0,2.0,21.0,1.0,2040.0,1.0,20.0,2.0,6.0,6.0,5.09,5.87,0
40.0,1.0,16.0,5.0,6050.0,5.0,48.0,2.0,8.0,303.0,4.29,5.03,0
27.0,1.0,16.0,5.0,7150.0,0.0,17.0,1.0,1.0,6.0,7.12,6.14,1
51.0,7.0,21.0,1.0,2770.0,1.0,20.0,2.0,1.0,36.0,8.5,7.42,0
68.0,1.0,19.0,5.0,5400.0,0.0,40.0,2.0,1.0,26.0,6.07,4.65,0
31.0,1.0,15.0,1.0,4720.0,0.0,30.0,1.0,8.0,6.0,6.1,5.15,0
22.0,1.0,16.0,5.0,5240.0,2.0,20.0,2.0,8.0,6.0,2.84,5.29,0
41.0,1.0,19.0,1.0,410.0,0.0,40.0,2.0,1.0,6.0,5.54,4.33,0
29.0,1.0,12.0,5.0,8800.0,0.0,47.0,1.0,1.0,303.0,5.9,4.97,0
45.0,1.0,21.0,1.0,3255.0,0.0,55.0,2.0,6.0,247.0,5.9,7.09,1
50.0,4.0,19.0,1.0,4200.0,0.0,40.0,1.0,1.0,6.0,7.45,4.59,1
64.0,7.0,19.0,1.0,440.0,1.0,40.0,1.0,8.0,363.0,5.16,6.03,0
31.0,1.0,19.0,5.0,7020.0,2.0,40.0,1.0,6.0,6.0,6.71,5.82,1
73.0,1.0,9.0,1.0,3500.0,1.0,35.0,2.0,8.0,303.0,1.31,3.18,0
42.0,1.0,10.0,4.0,1430.0,5.0,40.0,1.0,6.0,6.0,6.44,4.86,0
29.0,1.0,21.0,1.0,9130.0,0.0,70.0,1.0,6.0,210.0,5.28,6.53,1
76.0,6.0,24.0,1.0,940.0,0.0,30.0,2.0,1.0,38.0,5.97,4.3,0
29.0,1.0,22.0,1.0,705.0,1.0,50.0,2.0,1.0,21.0,7.69,8.43,1
42.0,3.0,22.0,1.0,2310.0,1.0,45.0,2.0,1.0,6.0,6.38,2.0,0
39.0,6.0,19.0,1.0,4510.0,9.0,30.0,2.0,9.0,6.0,6.76,6.69,0
42.0,1.0,22.0,1.0,800.0,1.0,40.0,2.0,6.0,240.0,4.96,7.81,1
31.0,1.0,22.0,3.0,1021.0,2.0,45.0,1.0,1.0,109.0,7.84,4.7,1
36.0,1.0,18.0,1.0,4965.0,0.0,20.0,2.0,1.0,6.0,8.76,7.2,1
49.0,2.0,20.0,1.0,3500.0,0.0,72.0,1.0,1.0,303.0,6.87,6.44,0
54.0,1.0,19.0,5.0,310.0,5.0,50.0,1.0,6.0,233.0,6.98,7.29,0
55.0,1.0,17.0,1.0,3601.0,1.0,32.0,2.0,8.0,6.0,6.4,5.95,1
28.0,6.0,21.0,5.0,1021.0,12.0,28.0,1.0,9.0,6.0,6.69,7.03,0
59.0,4.0,21.0,3.0,2310.0,0.0,40.0,2.0,1.0,6.0,5.82,7.13,1
41.0,6.0,16.0,1.0,9620.0,5.0,40.0,1.0,1.0,303.0,4.84,4.17,0
48.0,1.0,16.0,5.0,9005.0,12.0,40.0,1.0,1.0,6.0,7.1,8.21,1
47.0,1.0,21.0,1.0,52.0,0.0,40.0,2.0,1.0,6.0,8.4,7.68,1
34.0,1.0,9.0,5.0,4255.0,7.0,54.0,2.0,1.0,303.0,3.39,4.44,1
55.0,4.0,16.0,1.0,8990.0,0.0,40.0,1.0,1.0,6.0,8.04,7.71,1
58.0,3.0,19.0,3.0,1050.0,0.0,40.0,1.0,1.0,303.0,7.55,5.01,1
30.0,6.0,16.0,1.0,6260.0,0.0,40.0,1.0,1.0,313.0,5.9,6.0,1
47.0,3.0,21.0,1.0,1610.0,0.0,40.0,1.0,6.0,215.0,4.2,5.69,0
58.0,1.0,16.0,1.0,2016.0,1.0,40.0,2.0,1.0,44.0,5.43,3.46,0
65.0,1.0,16.0,2.0,3602.0,0.0,40.0,2.0,2.0,22.0,5.13,7.13,1
17.0,1.0,18.0,5.0,8740.0,17.0,40.0,1.0,1.0,6.0,5.59,6.33,0
53.0,5.0,20.0,3.0,800.0,0.0,40.0,2.0,1.0,303.0,6.73,7.43,1
46.0,1.0,16.0,1.0,5110.0,1.0,40.0,2.0,1.0,163.0,5.32,5.31,0
71.0,1.0,21.0,1.0,2840.0,0.0,32.0,1.0,1.0,28.0,7.02,4.95,1
47.0,1.0,21.0,1.0,705.0,0.0,62.0,1.0,1.0,6.0,6.74,4.71,0
64.0,1.0,22.0,1.0,1720.0,0.0,40.0,2.0,6.0,209.0,6.66,6.21,0
58.0,3.0,21.0,5.0,310.0,0.0,40.0,2.0,1.0,6.0,5.71,7.7,1
58.0,1.0,21.0,1.0,705.0,10.0,40.0,1.0,6.0,223.0,5.09,6.07,0
53.0,1.0,1.0,1.0,4110.0,1.0,20.0,2.0,8.0,303.0,4.87,3.46,0
56.0,1.0,19.0,1.0,9130.0,1.0,40.0,1.0,1.0,364.0,6.45,7.5,1
46.0,1.0,21.0,1.0,3255.0,1.0,30.0,2.0,1.0,26.0,5.18,4.42,0
57.0,1.0,17.0,5.0,1560.0,0.0,40.0,1.0,1.0,6.0,6.78,7.08,1
62.0,8.0,21.0,1.0,910.0,0.0,30.0,1.0,1.0,6.0,8.34,7.27,1
49.0,1.0,13.0,1.0,9142.0,0.0,15.0,1.0,1.0,158.0,6.55,8.86,1
62.0,6.0,23.0,2.0,2100.0,0.0,40.0,2.0,2.0,13.0,5.97,6.51,1
63.0,7.0,19.0,1.0,5740.0,0.0,30.0,1.0,1.0,6.0,7.12,9.11,0
17.0,1.0,14.0,5.0,5260.0,2.0,16.0,2.0,6.0,6.0,5.03,5.88,0
27.0,1.0,21.0,5.0,1050.0,2.0,40.0,1.0,6.0,207.0,4.38,5.38,0
58.0,2.0,21.0,1.0,3603.0,1.0,40.0,2.0,6.0,233.0,4.79,5.51,0
38.0,1.0,16.0,1.0,6260.0,0.0,40.0,1.0,1.0,303.0,5.97,5.72,0
26.0,1.0,16.0,1.0,3500.0,10.0,40.0,2.0,1.0,312.0,5.87,6.34,0
52.0,2.0,16.0,1.0,5710.0,1.0,40.0,1.0,1.0,1.0,5.83,5.94,0
66.0,7.0,20.0,1.0,410.0,0.0,40.0,1.0,6.0,240.0,7.56,6.66,1
21.0,1.0,16.0,5.0,9720.0,12.0,5.0,2.0,1.0,39.0,6.33,5.26,0
49.0,1.0,19.0,1.0,4700.0,1.0,45.0,1.0,9.0,6.0,4.88,6.32,0
58.0,1.0,19.0,1.0,4700.0,1.0,50.0,1.0,1.0,6.0,8.05,7.35,1
49.0,1.0,19.0,1.0,6260.0,9.0,40.0,1.0,1.0,6.0,5.61,4.66,0
34.0,1.0,16.0,1.0,4020.0,0.0,8.0,1.0,1.0,6.0,5.99,7.11,1
44.0,1.0,19.0,1.0,9130.0,0.0,40.0,1.0,2.0,6.0,6.84,5.92,0
22.0,1.0,16.0,5.0,2360.0,2.0,28.0,1.0,8.0,6.0,7.3,6.7,1
35.0,1.0,18.0,3.0,9645.0,2.0,40.0,1.0,1.0,6.0,4.9,2.21,0
27.0,1.0,21.0,5.0,40.0,13.0,55.0,2.0,1.0,27.0,7.49,5.86,1
21.0,1.0,9.0,5.0,6050.0,13.0,48.0,2.0,8.0,303.0,0.69,3.81,0
46.0,1.0,19.0,1.0,5120.0,0.0,40.0,2.0,1.0,6.0,5.67,6.52,1
54.0,3.0,20.0,1.0,230.0,1.0,40.0,1.0,8.0,6.0,5.32,6.29,0
50.0,1.0,21.0,3.0,9005.0,2.0,40.0,1.0,8.0,6.0,7.28,7.46,1
32.0,1.0,16.0,3.0,7220.0,2.0,40.0,1.0,8.0,6.0,4.78,5.59,0
59.0,1.0,18.0,1.0,2545.0,1.0,40.0,2.0,1.0,212.0,5.95,6.38,0
36.0,3.0,20.0,1.0,3740.0,0.0,56.0,1.0,8.0,6.0,5.56,7.27,0
57.0,1.0,18.0,3.0,4850.0,0.0,44.0,1.0,1.0,6.0,5.51,6.67,1
39.0,1.0,18.0,5.0,9645.0,2.0,32.0,2.0,1.0,6.0,6.17,5.23,1
54.0,1.0,14.0,2.0,7700.0,0.0,50.0,1.0,1.0,6.0,5.85,4.87,0
55.0,1.0,16.0,1.0,3602.0,0.0,40.0,2.0,1.0,48.0,7.87,6.15,0
21.0,1.0,19.0,5.0,5240.0,2.0,15.0,2.0,1.0,6.0,6.9,7.77,1
53.0,8.0,22.0,1.0,800.0,1.0,10.0,2.0,1.0,6.0,6.61,5.76,0
61.0,4.0,22.0,1.0,1530.0,1.0,40.0,1.0,1.0,36.0,5.35,4.81,0
45.0,1.0,18.0,3.0,9122.0,2.0,16.0,2.0,2.0,6.0,7.51,6.98,0
19.0,1.0,19.0,5.0,4110.0,2.0,20.0,1.0,1.0,6.0,9.02,8.28,1
36.0,1.0,22.0,1.0,440.0,0.0,40.0,2.0,6.0,226.0,6.65,5.74,1
42.0,3.0,20.0,1.0,3802.0,1.0,40.0,1.0,1.0,6.0,7.32,2.56,1
28.0,1.0,16.0,1.0,3640.0,1.0,30.0,2.0,6.0,207.0,4.32,2.99,0
52.0,1.0,21.0,1.0,7855.0,0.0,42.0,1.0,6.0,6.0,6.18,5.44,0
63.0,1.0,21.0,1.0,5000.0,1.0,40.0,2.0,6.0,233.0,4.46,6.22,0
32.0,1.0,17.0,5.0,6200.0,13.0,40.0,1.0,8.0,314.0,5.92,4.71,1
55.0,6.0,16.0,4.0,205.0,0.0,55.0,1.0,1.0,6.0,7.15,6.9,1
59.0,1.0,11.0,1.0,9130.0,6.0,40.0,1.0,1.0,303.0,4.71,5.17,0
32.0,5.0,21.0,5.0,5000.0,0.0,66.0,1.0,2.0,6.0,6.23,4.56,0
22.0,1.0,21.0,5.0,9645.0,2.0,32.0,2.0,1.0,15.0,7.13,5.85,0
21.0,1.0,20.0,5.0,4055.0,2.0,25.0,1.0,1.0,6.0,6.85,5.14,1
25.0,4.0,22.0,1.0,630.0,0.0,40.0,2.0,1.0,6.0,7.06,5.21,0
63.0,1.0,22.0,1.0,52.0,0.0,45.0,1.0,1.0,17.0,6.55,7.15,1
28.0,1.0,21.0,1.0,5000.0,0.0,45.0,2.0,6.0,240.0,5.0,5.9,0
31.0,2.0,21.0,5.0,4130.0,17.0,7.0,1.0,1.0,6.0,5.44,6.34,0
46.0,1.0,19.0,1.0,8760.0,1.0,40.0,1.0,6.0,233.0,3.55,4.78,0
44.0,1.0,19.0,1.0,5740.0,10.0,40.0,2.0,6.0,6.0,6.11,5.13,0
62.0,1.0,21.0,3.0,540.0,0.0,42.0,2.0,1.0,6.0,7.35,7.98,1
30.0,1.0,16.0,5.0,6230.0,2.0,50.0,1.0,1.0,6.0,7.76,6.18,1
44.0,2.0,22.0,3.0,350.0,0.0,43.0,2.0,1.0,6.0,5.93,7.84,1
27.0,1.0,19.0,5.0,5240.0,0.0,40.0,2.0,1.0,36.0,4.12,4.61,0
65.0,8.0,21.0,5.0,410.0,0.0,5.0,2.0,1.0,6.0,7.36,4.96,0
68.0,7.0,21.0,1.0,4700.0,0.0,25.0,1.0,1.0,17.0,8.49,5.88,1
51.0,4.0,19.0,1.0,4600.0,1.0,15.0,2.0,8.0,6.0,5.69,7.55,1
46.0,7.0,16.0,1.0,6260.0,1.0,9.0,1.0,8.0,303.0,4.14,5.05,0
57.0,7.0,21.0,1.0,4920.0,1.0,60.0,1.0,1.0,6.0,6.02,5.54,1
28.0,1.0,23.0,1.0,2105.0,0.0,17.0,1.0,1.0,36.0,6.49,6.53,1
72.0,6.0,22.0,1.0,3040.0,1.0,3.0,1.0,1.0,17.0,9.29,9.05,1
28.0,1.0,20.0,5.0,2360.0,12.0,20.0,1.0,8.0,315.0,6.21,5.82,1
32.0,2.0,22.0,5.0,5240.0,0.0,20.0,2.0,1.0,6.0,7.68,4.62,1
28.0,4.0,21.0,1.0,230.0,1.0,50.0,2.0,1.0,6.0,6.49,8.56,1
39.0,6.0,9.0,4.0,4230.0,0.0,25.0,2.0,1.0,303.0,6.46,2.88,0
58.0,1.0,9.0,1.0,4230.0,1.0,40.0,2.0,1.0,303.0,4.35,3.11,1
31.0,1.0,22.0,1.0,800.0,0.0,30.0,2.0,1.0,119.0,4.5,4.79,1
57.0,6.0,18.0,3.0,5110.0,0.0,60.0,2.0,1.0,6.0,6.49,5.75,1
28.0,2.0,16.0,5.0,7800.0,0.0,40.0,2.0,8.0,6.0,6.61,5.28,0
61.0,1.0,22.0,3.0,1108.0,0.0,4.0,1.0,1.0,6.0,5.81,7.61,0
62.0,1.0,21.0,1.0,2850.0,0.0,40.0,1.0,1.0,6.0,5.76,8.15,1
21.0,1.0,19.0,5.0,4110.0,2.0,20.0,1.0,1.0,6.0,4.14,6.54,0
24.0,1.0,21.0,1.0,5240.0,1.0,40.0,2.0,6.0,6.0,4.86,5.77,0
34.0,1.0,16.0,5.0,9610.0,0.0,40.0,1.0,8.0,315.0,3.96,4.84,0
60.0,1.0,21.0,1.0,52.0,1.0,45.0,1.0,9.0,6.0,7.42,5.05,1
40.0,3.0,22.0,1.0,230.0,0.0,60.0,2.0,1.0,6.0,4.61,4.44,0
53.0,3.0,16.0,3.0,5740.0,0.0,40.0,2.0,1.0,6.0,5.94,6.26,0
63.0,1.0,18.0,1.0,4210.0,0.0,40.0,1.0,1.0,44.0,7.42,7.81,1
48.0,5.0,19.0,1.0,9040.0,0.0,40.0,1.0,1.0,18.0,5.73,8.18,1
75.0,7.0,15.0,1.0,4850.0,1.0,50.0,1.0,1.0,6.0,5.99,5.8,0
55.0,6.0,21.0,5.0,5400.0,15.0,25.0,2.0,2.0,6.0,7.14,5.92,1
49.0,1.0,19.0,3.0,4110.0,0.0,40.0,2.0,6.0,217.0,3.21,4.4,0
18.0,1.0,16.0,5.0,4720.0,2.0,25.0,1.0,6.0,37.0,6.5,6.37,1
50.0,4.0,16.0,1.0,3870.0,0.0,40.0,1.0,1.0,45.0,5.85,4.24,0
32.0,1.0,16.0,1.0,6355.0,0.0,40.0,1.0,1.0,6.0,5.96,5.94,1
42.0,3.0,19.0,1.0,4920.0,1.0,40.0,2.0,1.0,6.0,5.74,5.27,1
31.0,1.0,21.0,5.0,850.0,17.0,8.0,1.0,6.0,6.0,8.13,6.98,1
37.0,1.0,16.0,5.0,6355.0,0.0,40.0,1.0,1.0,6.0,5.95,4.82,0
49.0,7.0,22.0,1.0,800.0,0.0,20.0,2.0,6.0,247.0,6.22,7.14,1
28.0,4.0,20.0,5.0,2300.0,2.0,40.0,2.0,8.0,6.0,6.46,7.41,1
52.0,2.0,16.0,1.0,4700.0,10.0,40.0,1.0,6.0,233.0,5.86,5.6,0
41.0,1.0,16.0,1.0,1555.0,0.0,40.0,1.0,6.0,206.0,3.95,4.76,0
52.0,1.0,19.0,5.0,5810.0,12.0,40.0,2.0,1.0,6.0,4.47,5.42,0
36.0,1.0,16.0,1.0,205.0,0.0,40.0,1.0,1.0,6.0,6.33,6.6,1
44.0,1.0,19.0,3.0,4700.0,13.0,50.0,2.0,1.0,312.0,5.28,6.75,0
68.0,1.0,18.0,3.0,9150.0,11.0,16.0,1.0,2.0,36.0,4.82,5.34,0
53.0,2.0,21.0,3.0,3602.0,0.0,30.0,2.0,6.0,233.0,4.91,6.2,0
33.0,1.0,21.0,1.0,1021.0,1.0,40.0,2.0,6.0,210.0,6.14,7.41,1
52.0,6.0,21.0,1.0,5860.0,1.0,10.0,2.0,1.0,49.0,6.97,7.97,1
23.0,1.0,21.0,5.0,800.0,12.0,50.0,2.0,1.0,6.0,6.18,4.85,1
61.0,3.0,22.0,1.0,2310.0,0.0,45.0,1.0,6.0,209.0,3.8,6.13,0
37.0,1.0,21.0,1.0,4810.0,0.0,40.0,2.0,1.0,6.0,6.99,6.42,1
19.0,1.0,19.0,5.0,4810.0,2.0,25.0,1.0,6.0,6.0,5.77,5.6,1
49.0,3.0,16.0,1.0,530.0,1.0,40.0,2.0,1.0,6.0,5.18,4.77,1
29.0,1.0,16.0,5.0,7840.0,2.0,40.0,1.0,8.0,6.0,4.93,5.28,0
34.0,1.0,17.0,4.0,4720.0,0.0,35.0,1.0,8.0,315.0,6.64,6.19,0
38.0,1.0,21.0,1.0,710.0,0.0,40.0,2.0,9.0,51.0,7.1,6.44,1
34.0,2.0,22.0,5.0,2310.0,0.0,45.0,2.0,1.0,6.0,5.85,7.69,1
42.0,1.0,16.0,1.0,5240.0,1.0,40.0,2.0,8.0,6.0,6.02,6.56,0
35.0,1.0,1.0,1.0,4720.0,1.0,40.0,2.0,1.0,6.0,3.88,4.31,0
33.0,1.0,22.0,4.0,710.0,0.0,40.0,2.0,1.0,162.0,7.06,4.83,1
58.0,5.0,16.0,1.0,5550.0,0.0,40.0,1.0,6.0,210.0,4.57,4.39,0
35.0,1.0,21.0,1.0,1460.0,1.0,40.0,1.0,1.0,6.0,5.64,5.61,0
44.0,4.0,20.0,5.0,3255.0,0.0,40.0,2.0,2.0,440.0,4.72,8.56,1
21.0,5.0,16.0,5.0,5740.0,17.0,60.0,1.0,2.0,24.0,7.36,3.12,0
21.0,5.0,20.0,5.0,9130.0,17.0,50.0,1.0,1.0,48.0,7.15,5.91,0
28.0,6.0,21.0,5.0,4920.0,2.0,30.0,1.0,1.0,6.0,8.55,6.52,1
36.0,1.0,21.0,1.0,440.0,1.0,40.0,2.0,6.0,207.0,5.09,5.62,0
40.0,4.0,20.0,1.0,3602.0,1.0,40.0,2.0,1.0,6.0,8.21,8.3,1
43.0,1.0,21.0,1.0,8740.0,12.0,40.0,1.0,6.0,247.0,6.65,7.58,1
39.0,1.0,16.0,1.0,6040.0,10.0,40.0,2.0,1.0,6.0,6.41,3.39,0
44.0,1.0,2.0,1.0,4140.0,0.0,40.0,1.0,1.0,303.0,6.16,4.5,0
61.0,3.0,21.0,1.0,2310.0,0.0,50.0,2.0,1.0,6.0,5.14,5.18,0
44.0,1.0,22.0,1.0,3940.0,17.0,40.0,1.0,2.0,6.0,6.02,6.93,1
49.0,1.0,24.0,3.0,3090.0,13.0,55.0,1.0,1.0,6.0,7.61,5.5,1
38.0,3.0,19.0,1.0,5740.0,1.0,35.0,2.0,1.0,6.0,8.33,8.17,1
28.0,1.0,19.0,4.0,3645.0,2.0,40.0,2.0,8.0,6.0,3.7,7.19,0
37.0,1.0,20.0,5.0,5940.0,17.0,38.0,2.0,6.0,247.0,5.68,6.19,1
54.0,5.0,21.0,1.0,1440.0,0.0,70.0,1.0,1.0,303.0,6.43,5.93,0
45.0,1.0,9.0,1.0,4220.0,1.0,40.0,1.0,1.0,303.0,4.6,4.18,0
59.0,1.0,19.0,3.0,4720.0,6.0,30.0,2.0,2.0,48.0,3.29,5.98,0
